"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"null","null","psychophysics","762","1034254","0.0-5.0-2.7-1.537-0.537","","","","","","","","","","","","","","key","null","25.00716666666752","960","536","tracked-stimulus","","","","","","[{""x"":1005,""y"":573,""t"":0},{""x"":1016,""y"":534,""t"":60},{""x"":933,""y"":529,""t"":108},{""x"":1036,""y"":484,""t"":180},{""x"":1034,""y"":461,""t"":227},{""x"":1041,""y"":521,""t"":279},{""x"":920,""y"":684,""t"":327},{""x"":809,""y"":817,""t"":379},{""x"":728,""y"":856,""t"":454},{""x"":671,""y"":809,""t"":503},{""x"":658,""y"":770,""t"":554},{""x"":700,""y"":766,""t"":602},{""x"":746,""y"":815,""t"":654},{""x"":734,""y"":881,""t"":703},{""x"":703,""y"":857,""t"":754},{""x"":685,""y"":823,""t"":826},{""x"":642,""y"":815,""t"":877},{""x"":626,""y"":842,""t"":925}]","{}","8","60","598","validation-stimulus","-399","399",""
"null","null","psychophysics","763","1035191","0.0-5.0-2.7-1.538-0.538","","","","","","","","","","","","","","key","null","24.331459459458554","960","536","tracked-stimulus","","","","","","[{""x"":617,""y"":845,""t"":0},{""x"":618,""y"":837,""t"":57},{""x"":648,""y"":829,""t"":104},{""x"":722,""y"":907,""t"":176},{""x"":803,""y"":857,""t"":249},{""x"":1049,""y"":760,""t"":297},{""x"":1272,""y"":572,""t"":349},{""x"":1421,""y"":276,""t"":420},{""x"":1489,""y"":152,""t"":470},{""x"":1496,""y"":87,""t"":495},{""x"":1419,""y"":83,""t"":543},{""x"":1299,""y"":127,""t"":613},{""x"":1247,""y"":179,""t"":689},{""x"":1257,""y"":191,""t"":735},{""x"":1270,""y"":192,""t"":785},{""x"":1312,""y"":242,""t"":857},{""x"":1288,""y"":204,""t"":929}]","{}","8","60","599","validation-stimulus","399","-399",""
"null","null","psychophysics","764","1036131","0.0-5.0-2.7-1.539-0.539","","","","","","","","","","","","","","key","null","24.781945945946752","960","536","tracked-stimulus","","","","","","[{""x"":1286,""y"":196,""t"":0},{""x"":1284,""y"":177,""t"":58},{""x"":1300,""y"":170,""t"":107},{""x"":1338,""y"":152,""t"":178},{""x"":1332,""y"":163,""t"":252},{""x"":1226,""y"":241,""t"":301},{""x"":1125,""y"":432,""t"":351},{""x"":1120,""y"":550,""t"":399},{""x"":1157,""y"":603,""t"":449},{""x"":1116,""y"":615,""t"":520},{""x"":1090,""y"":608,""t"":568},{""x"":1043,""y"":669,""t"":616},{""x"":1003,""y"":732,""t"":689},{""x"":916,""y"":758,""t"":738},{""x"":924,""y"":760,""t"":790},{""x"":980,""y"":764,""t"":837},{""x"":1007,""y"":755,""t"":885}]","{}","8","60","600","validation-stimulus","0","399",""
"null","null","psychophysics","765","1038171","0.0-5.0-2.7-0.60","","","","","","","","","","","","","","key","null","24.90428395061696","960","536","tracked-stimulus","","","","","","[{""x"":1015,""y"":745,""t"":0},{""x"":1016,""y"":773,""t"":54},{""x"":1058,""y"":802,""t"":103},{""x"":1106,""y"":806,""t"":175},{""x"":1176,""y"":854,""t"":251},{""x"":1262,""y"":950,""t"":299},{""x"":1219,""y"":1000,""t"":350},{""x"":1198,""y"":1035,""t"":399},{""x"":1203,""y"":1038,""t"":445},{""x"":1067,""y"":825,""t"":518},{""x"":970,""y"":691,""t"":568},{""x"":956,""y"":522,""t"":616},{""x"":937,""y"":403,""t"":689},{""x"":842,""y"":380,""t"":738},{""x"":808,""y"":448,""t"":787},{""x"":855,""y"":483,""t"":861},{""x"":882,""y"":517,""t"":908},{""x"":892,""y"":521,""t"":962},{""x"":859,""y"":532,""t"":1011},{""x"":918,""y"":534,""t"":1064},{""x"":891,""y"":518,""t"":1110},{""x"":910,""y"":509,""t"":1161},{""x"":963,""y"":556,""t"":1234},{""x"":917,""y"":581,""t"":1283},{""x"":898,""y"":567,""t"":1333},{""x"":927,""y"":513,""t"":1395},{""x"":908,""y"":515,""t"":1468},{""x"":919,""y"":488,""t"":1539},{""x"":990,""y"":447,""t"":1588},{""x"":1009,""y"":460,""t"":1637},{""x"":974,""y"":489,""t"":1707},{""x"":999,""y"":515,""t"":1760},{""x"":969,""y"":530,""t"":1810},{""x"":895,""y"":529,""t"":1862},{""x"":966,""y"":506,""t"":1910},{""x"":978,""y"":485,""t"":1961},{""x"":984,""y"":476,""t"":2012}]","{}","8","61","601","fixation-stimulus","0","0",""
"null","null","psychophysics","766","1039106","0.0-5.0-2.7-1.540-0.540","","","","","","","","","","","","","","key","null","25.47022222222424","960","536","tracked-stimulus","","","","","","[{""x"":1020,""y"":547,""t"":0},{""x"":1075,""y"":869,""t"":63},{""x"":1093,""y"":985,""t"":93},{""x"":1135,""y"":1052,""t"":121},{""x"":1191,""y"":1123,""t"":171},{""x"":1221,""y"":1099,""t"":242},{""x"":1103,""y"":862,""t"":315},{""x"":993,""y"":755,""t"":364},{""x"":909,""y"":636,""t"":412},{""x"":908,""y"":569,""t"":485},{""x"":900,""y"":571,""t"":534},{""x"":927,""y"":574,""t"":582},{""x"":865,""y"":601,""t"":656},{""x"":892,""y"":618,""t"":705},{""x"":876,""y"":597,""t"":755},{""x"":926,""y"":591,""t"":829},{""x"":988,""y"":601,""t"":881},{""x"":1017,""y"":599,""t"":907}]","{}","8","61","602","validation-stimulus","0","0",""
"null","null","psychophysics","767","1040043","0.0-5.0-2.7-1.541-0.541","","","","","","","","","","","","","","key","null","25.470416666664985","960","536","tracked-stimulus","","","","","","[{""x"":1043,""y"":570,""t"":0},{""x"":1005,""y"":548,""t"":64},{""x"":979,""y"":554,""t"":91},{""x"":961,""y"":568,""t"":141},{""x"":924,""y"":573,""t"":216},{""x"":853,""y"":617,""t"":267},{""x"":765,""y"":763,""t"":292},{""x"":665,""y"":835,""t"":340},{""x"":580,""y"":898,""t"":412},{""x"":552,""y"":920,""t"":484},{""x"":608,""y"":881,""t"":534},{""x"":667,""y"":850,""t"":584},{""x"":688,""y"":880,""t"":657},{""x"":697,""y"":885,""t"":706},{""x"":649,""y"":889,""t"":756},{""x"":665,""y"":855,""t"":827},{""x"":698,""y"":839,""t"":878},{""x"":736,""y"":854,""t"":927}]","{}","8","61","603","validation-stimulus","-399","399",""
"null","null","psychophysics","768","1040980","0.0-5.0-2.7-1.542-0.542","","","","","","","","","","","","","","key","null","24.782135135135487","960","536","tracked-stimulus","","","","","","[{""x"":746,""y"":863,""t"":0},{""x"":709,""y"":853,""t"":62},{""x"":661,""y"":837,""t"":108},{""x"":670,""y"":818,""t"":157},{""x"":740,""y"":851,""t"":204},{""x"":797,""y"":852,""t"":272},{""x"":1365,""y"":575,""t"":344},{""x"":1533,""y"":217,""t"":416},{""x"":1502,""y"":86,""t"":489},{""x"":1433,""y"":62,""t"":539},{""x"":1390,""y"":51,""t"":566},{""x"":1340,""y"":67,""t"":615},{""x"":1322,""y"":122,""t"":685},{""x"":1352,""y"":165,""t"":756},{""x"":1313,""y"":190,""t"":806},{""x"":1322,""y"":194,""t"":855},{""x"":1345,""y"":173,""t"":928}]","{}","8","61","604","validation-stimulus","399","-399",""
"null","null","psychophysics","769","1041914","0.0-5.0-2.7-1.543-0.543","","","","","","","","","","","","","","key","null","24.130052631576913","960","536","tracked-stimulus","","","","","","[{""x"":1355,""y"":166,""t"":0},{""x"":1353,""y"":165,""t"":58},{""x"":1332,""y"":167,""t"":108},{""x"":1302,""y"":174,""t"":165},{""x"":1329,""y"":173,""t"":190},{""x"":1304,""y"":161,""t"":240},{""x"":1119,""y"":465,""t"":313},{""x"":1085,""y"":664,""t"":381},{""x"":1103,""y"":730,""t"":452},{""x"":992,""y"":726,""t"":502},{""x"":976,""y"":730,""t"":550},{""x"":1019,""y"":738,""t"":619},{""x"":1039,""y"":747,""t"":669},{""x"":1081,""y"":739,""t"":715},{""x"":1158,""y"":748,""t"":785},{""x"":1032,""y"":764,""t"":856},{""x"":1006,""y"":805,""t"":926}]","{}","8","61","605","validation-stimulus","0","399",""
"null","null","psychophysics","770","1042849","0.0-5.0-2.7-1.544-0.544","","","","","","","","","","","","","","key","null","24.78191891891844","960","536","tracked-stimulus","","","","","","[{""x"":995,""y"":812,""t"":0},{""x"":1062,""y"":831,""t"":61},{""x"":1015,""y"":823,""t"":109},{""x"":903,""y"":824,""t"":177},{""x"":921,""y"":821,""t"":248},{""x"":1169,""y"":705,""t"":297},{""x"":1319,""y"":622,""t"":350},{""x"":1371,""y"":571,""t"":397},{""x"":1351,""y"":548,""t"":448},{""x"":1340,""y"":480,""t"":498},{""x"":1329,""y"":408,""t"":548},{""x"":1342,""y"":444,""t"":620},{""x"":1294,""y"":454,""t"":690},{""x"":1265,""y"":449,""t"":737},{""x"":1251,""y"":483,""t"":788},{""x"":1291,""y"":474,""t"":858},{""x"":1311,""y"":474,""t"":906}]","{}","8","61","606","validation-stimulus","399","0",""
"null","null","psychophysics","771","1043794","0.0-5.0-2.7-1.545-0.545","","","","","","","","","","","","","","key","null","24.781945945946752","960","536","tracked-stimulus","","","","","","[{""x"":1310,""y"":483,""t"":0},{""x"":1306,""y"":506,""t"":61},{""x"":1298,""y"":459,""t"":111},{""x"":1283,""y"":450,""t"":163},{""x"":1260,""y"":446,""t"":211},{""x"":1306,""y"":425,""t"":259},{""x"":1021,""y"":307,""t"":307},{""x"":652,""y"":164,""t"":380},{""x"":390,""y"":222,""t"":450},{""x"":348,""y"":270,""t"":500},{""x"":372,""y"":225,""t"":551},{""x"":427,""y"":167,""t"":623},{""x"":403,""y"":158,""t"":674},{""x"":417,""y"":137,""t"":723},{""x"":476,""y"":111,""t"":771},{""x"":526,""y"":121,""t"":821},{""x"":477,""y"":188,""t"":892}]","{}","8","61","607","validation-stimulus","-399","-399",""
"null","null","psychophysics","772","1044731","0.0-5.0-2.7-1.546-0.546","","","","","","","","","","","","","","key","null","24.782486486487795","960","536","tracked-stimulus","","","","","","[{""x"":515,""y"":181,""t"":0},{""x"":554,""y"":145,""t"":56},{""x"":616,""y"":128,""t"":101},{""x"":686,""y"":99,""t"":174},{""x"":589,""y"":134,""t"":245},{""x"":844,""y"":172,""t"":297},{""x"":971,""y"":194,""t"":348},{""x"":996,""y"":198,""t"":397},{""x"":1006,""y"":204,""t"":448},{""x"":1047,""y"":157,""t"":518},{""x"":1015,""y"":158,""t"":568},{""x"":1020,""y"":131,""t"":618},{""x"":1035,""y"":133,""t"":689},{""x"":988,""y"":170,""t"":738},{""x"":983,""y"":190,""t"":789},{""x"":968,""y"":185,""t"":861},{""x"":982,""y"":182,""t"":909}]","{}","8","61","608","validation-stimulus","0","-399",""
"null","null","psychophysics","773","1045675","0.0-5.0-2.7-1.547-0.547","","","","","","","","","","","","","","key","null","24.129815789475717","960","536","tracked-stimulus","","","","","","[{""x"":1004,""y"":192,""t"":0},{""x"":981,""y"":193,""t"":56},{""x"":962,""y"":200,""t"":102},{""x"":965,""y"":211,""t"":176},{""x"":1025,""y"":175,""t"":247},{""x"":1030,""y"":295,""t"":294},{""x"":1113,""y"":434,""t"":348},{""x"":1274,""y"":604,""t"":407},{""x"":1391,""y"":679,""t"":481},{""x"":1474,""y"":686,""t"":551},{""x"":1414,""y"":666,""t"":624},{""x"":1382,""y"":654,""t"":672},{""x"":1327,""y"":653,""t"":722},{""x"":1395,""y"":658,""t"":772},{""x"":1371,""y"":673,""t"":820},{""x"":1340,""y"":700,""t"":893}]","{}","8","61","609","validation-stimulus","399","399",""
"null","null","psychophysics","774","1046621","0.0-5.0-2.7-1.548-0.548","","","","","","","","","","","","","","key","null","24.78221621621727","960","536","tracked-stimulus","","","","","","[{""x"":1337,""y"":708,""t"":0},{""x"":1330,""y"":729,""t"":55},{""x"":1332,""y"":740,""t"":105},{""x"":1333,""y"":758,""t"":176},{""x"":1315,""y"":742,""t"":248},{""x"":1156,""y"":748,""t"":299},{""x"":906,""y"":758,""t"":350},{""x"":677,""y"":797,""t"":398},{""x"":586,""y"":791,""t"":448},{""x"":558,""y"":703,""t"":525},{""x"":472,""y"":596,""t"":576},{""x"":497,""y"":560,""t"":601},{""x"":557,""y"":517,""t"":653},{""x"":539,""y"":458,""t"":725},{""x"":467,""y"":477,""t"":772},{""x"":447,""y"":450,""t"":821},{""x"":496,""y"":515,""t"":892}]","{}","8","61","610","validation-stimulus","-399","0",""
"null","null","psychophysics","775","1048665","0.0-5.0-2.7-0.61","","","","","","","","","","","","","","key","null","24.904469135803758","960","536","tracked-stimulus","","","","","","[{""x"":548,""y"":497,""t"":0},{""x"":570,""y"":512,""t"":58},{""x"":612,""y"":496,""t"":107},{""x"":518,""y"":519,""t"":180},{""x"":565,""y"":515,""t"":215},{""x"":702,""y"":538,""t"":273},{""x"":841,""y"":541,""t"":347},{""x"":966,""y"":514,""t"":397},{""x"":1005,""y"":506,""t"":444},{""x"":1093,""y"":495,""t"":518},{""x"":1049,""y"":509,""t"":569},{""x"":1021,""y"":467,""t"":615},{""x"":1086,""y"":485,""t"":689},{""x"":1046,""y"":474,""t"":740},{""x"":981,""y"":464,""t"":789},{""x"":1027,""y"":519,""t"":862},{""x"":1012,""y"":514,""t"":913},{""x"":1014,""y"":506,""t"":939},{""x"":947,""y"":536,""t"":991},{""x"":969,""y"":518,""t"":1062},{""x"":991,""y"":516,""t"":1113},{""x"":1032,""y"":507,""t"":1162},{""x"":1087,""y"":472,""t"":1234},{""x"":1030,""y"":481,""t"":1285},{""x"":1040,""y"":482,""t"":1334},{""x"":1062,""y"":474,""t"":1394},{""x"":1081,""y"":489,""t"":1452},{""x"":1004,""y"":485,""t"":1502},{""x"":1017,""y"":514,""t"":1575},{""x"":1061,""y"":550,""t"":1624},{""x"":1063,""y"":528,""t"":1671},{""x"":1031,""y"":538,""t"":1747},{""x"":991,""y"":519,""t"":1795},{""x"":981,""y"":524,""t"":1846},{""x"":978,""y"":543,""t"":1891},{""x"":1021,""y"":540,""t"":1941},{""x"":1041,""y"":562,""t"":2015}]","{}","8","62","611","fixation-stimulus","0","0",""
"null","null","psychophysics","776","1049607","0.0-5.0-2.7-1.549-0.549","","","","","","","","","","","","","","key","null","24.78167567567623","960","536","tracked-stimulus","","","","","","[{""x"":993,""y"":566,""t"":0},{""x"":973,""y"":557,""t"":56},{""x"":941,""y"":511,""t"":92},{""x"":939,""y"":515,""t"":145},{""x"":963,""y"":537,""t"":195},{""x"":1022,""y"":551,""t"":245},{""x"":858,""y"":561,""t"":295},{""x"":732,""y"":564,""t"":348},{""x"":632,""y"":554,""t"":397},{""x"":585,""y"":553,""t"":451},{""x"":535,""y"":534,""t"":499},{""x"":595,""y"":522,""t"":548},{""x"":517,""y"":512,""t"":620},{""x"":555,""y"":485,""t"":670},{""x"":571,""y"":472,""t"":719},{""x"":588,""y"":503,""t"":792},{""x"":580,""y"":565,""t"":841},{""x"":575,""y"":608,""t"":891}]","{}","8","62","612","validation-stimulus","-399","0",""
